Id,Date,Open,High,Low,Close,Volume,Name
539 2/25/2008 28.42 28.57 27.75 28.13 32474283 AABA 
520 1/28/2008 21.56 21.9 20.42 20.78 32473101 AABA 
1985 11/20/2013 35.43 36.22 35.22 35.62 32439819 AABA 
2126 6/16/2014 35 35.49 34.77 34.81 32432336 AABA 
1187 9/21/2010 13.94 14.26 13.92 14.18 32428794 AABA 
330 4/26/2007 27.98 28.65 27.73 28.49 32339173 AABA 
1714 10/22/2012 15.81 15.95 15.74 15.77 32287973 AABA 
2340 4/22/2015 44.58 44.85 43.67 43.98 32284344 AABA 
2032 1/30/2014 34.89 35.81 34.45 35.31 32259716 AABA 
239 12/12/2006 26.63 27.38 26.6 26.75 32170755 AABA 
1092 5/6/2010 16.34 16.51 15.43 15.92 32125771 AABA 
226 11/22/2006 27.51 28.56 27.29 28.49 32091079 AABA 
1440 9/21/2011 14.38 14.6 13.96 13.96 32018137 AABA 
639 7/17/2008 23.49 23.49 22.41 22.44 31947814 AABA 
512 1/15/2008 23 23.48 22.57 22.91 31922960 AABA 
2700 9/23/2016 43.5 43.76 42.54 42.8 31888521 AABA 
1062 3/23/2010 16.34 16.34 15.97 16.03 31882415 AABA 
1722 11/5/2012 17.1 17.43 17.01 17.37 31857694 AABA 
1129 6/29/2010 14.53 14.54 13.88 14.04 31829700 AABA 
1011 1/7/2010 16.81 16.9 16.57 16.7 31816301 AABA 
1947 9/27/2013 33.33 33.85 32.76 33.55 31791543 AABA 
570 4/9/2008 27.8 27.95 27.13 27.77 31772757 AABA 
205 10/24/2006 23.34 23.64 23.15 23.53 31715791 AABA 
2069 3/25/2014 37 37.07 35.86 35.93 31715098 AABA 
15 1/24/2006 34.55 35.2 34.51 34.87 31686324 AABA 
697 10/8/2008 13.8 14.58 13.2 13.76 31660815 AABA 
684 9/19/2008 20.58 20.79 19.27 19.89 31651648 AABA 
942 9/29/2009 17.5 17.66 17.21 17.45 31602212 AABA 
2230 11/11/2014 48.57 49.18 48.1 49.05 31586346 AABA 
289 2/27/2007 31.38 31.64 30.24 30.95 31576938 AABA 
1352 5/17/2011 15.88 16.07 15.72 16 31576416 AABA 
1295 2/24/2011 16.66 16.73 16.04 16.37 31570331 AABA 
1333 4/19/2011 16.21 16.36 16.08 16.12 31547353 AABA 
2418 8/12/2015 34.29 34.77 33.85 34.49 31443155 AABA 
1289 2/15/2011 16.8 17.39 16.78 17.2 31404844 AABA 
845 5/12/2009 15.5 15.5 14.9 15.1 31403299 AABA 
1090 5/4/2010 16.63 16.9 16.25 16.32 31382682 AABA 
1459 10/18/2011 15.72 15.74 15.11 15.47 31377900 AABA 
1895 7/16/2013 27.3 27.45 26.72 26.88 31375110 AABA 
469 11/12/2007 25.8 26.2 24.69 24.78 31264174 AABA 
363 6/13/2007 27.12 27.41 26.61 27.38 31226210 AABA 
1103 5/21/2010 14.81 15.9 14.63 15.48 31215253 AABA 
991 12/8/2009 15.45 15.9 15.23 15.45 31160553 AABA 
580 4/23/2008 28.24 28.35 27.71 28.08 31134372 AABA 
1107 5/27/2010 15.83 15.84 15.36 15.69 31095264 AABA 
585 4/30/2008 27.17 27.78 26.76 27.41 31034068 AABA 
2092 4/28/2014 34.67 35 33.65 33.99 31019208 AABA 
1731 11/16/2012 17.91 18.02 17.76 17.86 31017481 AABA 
1424 8/29/2011 12.9 13.68 12.69 13.68 31000622 AABA 
799 3/6/2009 12.6 13.18 12.52 13.05 30997807 AABA 
875 6/24/2009 14.76 15.6 14.76 15.45 30986117 AABA 
9 1/13/2006 41 41.08 39.62 39.9 30966185 AABA 
14 1/23/2006 34.22 34.4 33.98 34.17 30894265 AABA 
1832 4/16/2013 24.06 24.26 23.76 23.79 30877416 AABA 
2062 3/14/2014 36.69 38.19 36.45 37.6 30862258 AABA 
1314 3/23/2011 16.3 16.34 15.98 16.13 30842481 AABA 
281 2/14/2007 29.69 30.86 29.64 30.66 30823693 AABA 
1602 5/14/2012 15.48 15.77 15.4 15.5 30819739 AABA 
385 7/16/2007 26.48 26.74 26.13 26.7 30804443 AABA 
1340 4/29/2011 17.46 17.77 17.36 17.7 30793842 AABA 
2591 4/20/2016 37.1 38.18 37 37.84 30758921 AABA 
1344 5/5/2011 18.12 18.56 18.05 18.43 30757348 AABA 
2186 9/10/2014 41.05 41.23 40.33 41.14 30741841 AABA 
1742 12/4/2012 18.64 18.96 18.6 18.93 30727223 AABA 
1313 3/22/2011 16.29 16.48 16.16 16.36 30699780 AABA 
1691 9/19/2012 15.96 16.13 15.84 15.86 30681508 AABA 
592 5/9/2008 26.01 26.19 25.75 25.93 30671629 AABA 
1262 1/6/2011 16.9 17.34 16.77 17.06 30666738 AABA 
2217 10/23/2014 42.4 42.83 42.26 42.6 30653430 AABA 
1767 1/10/2013 19.19 19.38 18.93 18.99 30646950 AABA 
923 9/1/2009 14.5 14.68 14.15 14.18 30623369 AABA 
1646 7/17/2012 15.85 15.89 15.42 15.6 30596263 AABA 
937 9/22/2009 17.17 17.22 16.75 16.86 30592801 AABA 
2231 11/12/2014 49.33 50.63 49.22 50.6 30564680 AABA 
1051 3/8/2010 16.32 16.61 16.3 16.52 30559715 AABA 
290 2/28/2007 30.86 31.47 30.09 30.86 30547933 AABA 
1447 9/30/2011 13.21 13.44 13.11 13.17 30536073 AABA 
1803 3/5/2013 22.91 23.08 22.61 22.95 30497359 AABA 
1397 7/21/2011 13.5 13.62 13.36 13.59 30493456 AABA 
1109 6/1/2010 15.31 15.55 14.98 15.02 30475455 AABA 
1417 8/18/2011 13.02 13.09 12.8 12.96 30448815 AABA 
2100 5/8/2014 33.88 34.57 33.61 33.92 30416697 AABA 
920 8/27/2009 14.92 15 14.71 14.93 30410988 AABA 
2361 5/21/2015 43.06 43.86 43.05 43.68 30404288 AABA 
2467 10/21/2015 32.06 32.43 31.01 31.12 30390422 AABA 
2200 9/30/2014 40.58 41.23 40.44 40.75 30386474 AABA 
195 10/10/2006 24.94 25.03 24.32 24.47 30382123 AABA 
1738 11/28/2012 18.78 18.95 18.53 18.91 30314196 AABA 
546 3/5/2008 28 28.78 28 28.67 30281592 AABA 
1361 5/31/2011 16.17 16.59 16.12 16.55 30266543 AABA 
626 6/27/2008 21.29 21.46 20.7 21.33 30235393 AABA 
565 4/2/2008 28.57 28.6 27.49 27.82 30180362 AABA 
1395 7/19/2011 14.57 14.69 14.45 14.59 30168131 AABA 
610 6/5/2008 26.46 26.64 25.97 26.36 30167214 AABA 
